numero,file_url,file_txt
1773,http://contratos.gastosabertos.org/files/contrato-1773.pdf,http://contratos.gastosabertos.org/files/contrato-1773.txt
1774,http://contratos.gastosabertos.org/files/contrato-1774.doc,http://contratos.gastosabertos.org/files/contrato-1774.txt
1775,http://contratos.gastosabertos.org/files/contrato-1775.pdf,http://contratos.gastosabertos.org/files/contrato-1775.txt
1776,http://contratos.gastosabertos.org/files/contrato-1776.doc,http://contratos.gastosabertos.org/files/contrato-1776.txt
1777,http://contratos.gastosabertos.org/files/contrato-1777.docx,http://contratos.gastosabertos.org/files/contrato-1777.txt
1778,http://contratos.gastosabertos.org/files/contrato-1778.docx,http://contratos.gastosabertos.org/files/contrato-1778.txt
1779,http://contratos.gastosabertos.org/files/contrato-1779.docx,http://contratos.gastosabertos.org/files/contrato-1779.txt
1780,http://contratos.gastosabertos.org/files/contrato-1780.docx,http://contratos.gastosabertos.org/files/contrato-1780.txt
1781,http://contratos.gastosabertos.org/files/contrato-1781.docx,http://contratos.gastosabertos.org/files/contrato-1781.txt
1782,http://contratos.gastosabertos.org/files/contrato-1782.pdf,http://contratos.gastosabertos.org/files/contrato-1782.txt
1783,http://contratos.gastosabertos.org/files/contrato-1783.docx,http://contratos.gastosabertos.org/files/contrato-1783.txt
1784,http://contratos.gastosabertos.org/files/contrato-1784.docx,http://contratos.gastosabertos.org/files/contrato-1784.txt
1785,http://contratos.gastosabertos.org/files/contrato-1785.doc,http://contratos.gastosabertos.org/files/contrato-1785.txt
1786,http://contratos.gastosabertos.org/files/contrato-1786.doc,http://contratos.gastosabertos.org/files/contrato-1786.txt
1787,http://contratos.gastosabertos.org/files/contrato-1787.pdf,
1788,http://contratos.gastosabertos.org/files/contrato-1788.doc,http://contratos.gastosabertos.org/files/contrato-1788.txt
1789,http://contratos.gastosabertos.org/files/contrato-1789.doc,http://contratos.gastosabertos.org/files/contrato-1789.txt
1790,http://contratos.gastosabertos.org/files/contrato-1790.doc,http://contratos.gastosabertos.org/files/contrato-1790.txt
1791,http://contratos.gastosabertos.org/files/contrato-1791.doc,http://contratos.gastosabertos.org/files/contrato-1791.txt
1792,http://contratos.gastosabertos.org/files/contrato-1792.doc,http://contratos.gastosabertos.org/files/contrato-1792.txt
1793,http://contratos.gastosabertos.org/files/contrato-1793.doc,http://contratos.gastosabertos.org/files/contrato-1793.txt
1794,http://contratos.gastosabertos.org/files/contrato-1794.pdf,http://contratos.gastosabertos.org/files/contrato-1794.txt
1795,http://contratos.gastosabertos.org/files/contrato-1795.docx,http://contratos.gastosabertos.org/files/contrato-1795.txt
1796,http://contratos.gastosabertos.org/files/contrato-1796.pdf,
1797,http://contratos.gastosabertos.org/files/contrato-1797.doc,http://contratos.gastosabertos.org/files/contrato-1797.txt
1798,http://contratos.gastosabertos.org/files/contrato-1798.doc,http://contratos.gastosabertos.org/files/contrato-1798.txt
1799,http://contratos.gastosabertos.org/files/contrato-1799.doc,http://contratos.gastosabertos.org/files/contrato-1799.txt
1800,http://contratos.gastosabertos.org/files/contrato-1800.odt,
1801,http://contratos.gastosabertos.org/files/contrato-1801.doc,http://contratos.gastosabertos.org/files/contrato-1801.txt
1802,http://contratos.gastosabertos.org/files/contrato-1802.doc,http://contratos.gastosabertos.org/files/contrato-1802.txt
1803,http://contratos.gastosabertos.org/files/contrato-1803.doc,http://contratos.gastosabertos.org/files/contrato-1803.txt
1804,http://contratos.gastosabertos.org/files/contrato-1804.docx,http://contratos.gastosabertos.org/files/contrato-1804.txt
1805,http://contratos.gastosabertos.org/files/contrato-1805.doc,http://contratos.gastosabertos.org/files/contrato-1805.txt
1806,http://contratos.gastosabertos.org/files/contrato-1806.doc,http://contratos.gastosabertos.org/files/contrato-1806.txt
1807,http://contratos.gastosabertos.org/files/contrato-1807.docx,http://contratos.gastosabertos.org/files/contrato-1807.txt
1808,http://contratos.gastosabertos.org/files/contrato-1808.doc,http://contratos.gastosabertos.org/files/contrato-1808.txt
1809,http://contratos.gastosabertos.org/files/contrato-1809.doc,http://contratos.gastosabertos.org/files/contrato-1809.txt
1810,http://contratos.gastosabertos.org/files/contrato-1810.doc,http://contratos.gastosabertos.org/files/contrato-1810.txt
1811,http://contratos.gastosabertos.org/files/contrato-1811.doc,http://contratos.gastosabertos.org/files/contrato-1811.txt
1812,http://contratos.gastosabertos.org/files/contrato-1812.odt,
1813,http://contratos.gastosabertos.org/files/contrato-1813.doc,http://contratos.gastosabertos.org/files/contrato-1813.txt
1814,http://contratos.gastosabertos.org/files/contrato-1814.doc,http://contratos.gastosabertos.org/files/contrato-1814.txt
1815,http://contratos.gastosabertos.org/files/contrato-1815.doc,http://contratos.gastosabertos.org/files/contrato-1815.txt
1816,http://contratos.gastosabertos.org/files/contrato-1816.doc,http://contratos.gastosabertos.org/files/contrato-1816.txt
1817,http://contratos.gastosabertos.org/files/contrato-1817.doc,http://contratos.gastosabertos.org/files/contrato-1817.txt
1818,http://contratos.gastosabertos.org/files/contrato-1818.doc,http://contratos.gastosabertos.org/files/contrato-1818.txt
1819,http://contratos.gastosabertos.org/files/contrato-1819.doc,http://contratos.gastosabertos.org/files/contrato-1819.txt
1820,http://contratos.gastosabertos.org/files/contrato-1820.doc,http://contratos.gastosabertos.org/files/contrato-1820.txt
1821,http://contratos.gastosabertos.org/files/contrato-1821.doc,http://contratos.gastosabertos.org/files/contrato-1821.txt
1822,http://contratos.gastosabertos.org/files/contrato-1822.doc,http://contratos.gastosabertos.org/files/contrato-1822.txt
1823,http://contratos.gastosabertos.org/files/contrato-1823.doc,http://contratos.gastosabertos.org/files/contrato-1823.txt
1824,http://contratos.gastosabertos.org/files/contrato-1824.doc,http://contratos.gastosabertos.org/files/contrato-1824.txt
1825,http://contratos.gastosabertos.org/files/contrato-1825.docx,http://contratos.gastosabertos.org/files/contrato-1825.txt
1826,http://contratos.gastosabertos.org/files/contrato-1826.doc,http://contratos.gastosabertos.org/files/contrato-1826.txt
1827,http://contratos.gastosabertos.org/files/contrato-1827.pdf,http://contratos.gastosabertos.org/files/contrato-1827.txt
1828,http://contratos.gastosabertos.org/files/contrato-1828.docx,http://contratos.gastosabertos.org/files/contrato-1828.txt
1829,http://contratos.gastosabertos.org/files/contrato-1829.docx,http://contratos.gastosabertos.org/files/contrato-1829.txt
1830,http://contratos.gastosabertos.org/files/contrato-1830.docx,http://contratos.gastosabertos.org/files/contrato-1830.txt
1831,http://contratos.gastosabertos.org/files/contrato-1831.doc,http://contratos.gastosabertos.org/files/contrato-1831.txt
1832,http://contratos.gastosabertos.org/files/contrato-1832.docx,http://contratos.gastosabertos.org/files/contrato-1832.txt
1833,http://contratos.gastosabertos.org/files/contrato-1833.doc,http://contratos.gastosabertos.org/files/contrato-1833.txt
1834,http://contratos.gastosabertos.org/files/contrato-1834.docx,http://contratos.gastosabertos.org/files/contrato-1834.txt
1835,http://contratos.gastosabertos.org/files/contrato-1835.docx,http://contratos.gastosabertos.org/files/contrato-1835.txt
1836,http://contratos.gastosabertos.org/files/contrato-1836.docx,http://contratos.gastosabertos.org/files/contrato-1836.txt
1837,http://contratos.gastosabertos.org/files/contrato-1837.docx,http://contratos.gastosabertos.org/files/contrato-1837.txt
1838,http://contratos.gastosabertos.org/files/contrato-1838.pdf,http://contratos.gastosabertos.org/files/contrato-1838.txt
1839,http://contratos.gastosabertos.org/files/contrato-1839.docx,http://contratos.gastosabertos.org/files/contrato-1839.txt
1840,http://contratos.gastosabertos.org/files/contrato-1840.docx,http://contratos.gastosabertos.org/files/contrato-1840.txt
1841,http://contratos.gastosabertos.org/files/contrato-1841.doc,http://contratos.gastosabertos.org/files/contrato-1841.txt
1842,http://contratos.gastosabertos.org/files/contrato-1842.doc,http://contratos.gastosabertos.org/files/contrato-1842.txt
1843,http://contratos.gastosabertos.org/files/contrato-1843.doc,http://contratos.gastosabertos.org/files/contrato-1843.txt
1844,http://contratos.gastosabertos.org/files/contrato-1844.doc,http://contratos.gastosabertos.org/files/contrato-1844.txt
1845,http://contratos.gastosabertos.org/files/contrato-1845.doc,http://contratos.gastosabertos.org/files/contrato-1845.txt
1846,http://contratos.gastosabertos.org/files/contrato-1846.doc,http://contratos.gastosabertos.org/files/contrato-1846.txt
1847,http://contratos.gastosabertos.org/files/contrato-1847.doc,http://contratos.gastosabertos.org/files/contrato-1847.txt
1848,http://contratos.gastosabertos.org/files/contrato-1848.doc,http://contratos.gastosabertos.org/files/contrato-1848.txt
1849,http://contratos.gastosabertos.org/files/contrato-1849.doc,http://contratos.gastosabertos.org/files/contrato-1849.txt
1850,http://contratos.gastosabertos.org/files/contrato-1850.pdf,http://contratos.gastosabertos.org/files/contrato-1850.txt
1851,,http://contratos.gastosabertos.org/files/contrato-1851.txt
1852,http://contratos.gastosabertos.org/files/contrato-1852.docx,http://contratos.gastosabertos.org/files/contrato-1852.txt
1853,http://contratos.gastosabertos.org/files/contrato-1853.doc,http://contratos.gastosabertos.org/files/contrato-1853.txt
1854,http://contratos.gastosabertos.org/files/contrato-1854.doc,http://contratos.gastosabertos.org/files/contrato-1854.txt
1855,http://contratos.gastosabertos.org/files/contrato-1855.docx,http://contratos.gastosabertos.org/files/contrato-1855.txt
1856,http://contratos.gastosabertos.org/files/contrato-1856.doc,http://contratos.gastosabertos.org/files/contrato-1856.txt
1857,http://contratos.gastosabertos.org/files/contrato-1857.pdf,http://contratos.gastosabertos.org/files/contrato-1857.txt
1858,http://contratos.gastosabertos.org/files/contrato-1858.docx,http://contratos.gastosabertos.org/files/contrato-1858.txt
1859,http://contratos.gastosabertos.org/files/contrato-1859.docx,http://contratos.gastosabertos.org/files/contrato-1859.txt
1860,http://contratos.gastosabertos.org/files/contrato-1860.doc,http://contratos.gastosabertos.org/files/contrato-1860.txt
1861,http://contratos.gastosabertos.org/files/contrato-1861.pdf,http://contratos.gastosabertos.org/files/contrato-1861.txt
1862,http://contratos.gastosabertos.org/files/contrato-1862.doc,http://contratos.gastosabertos.org/files/contrato-1862.txt
1863,http://contratos.gastosabertos.org/files/contrato-1863.pdf,http://contratos.gastosabertos.org/files/contrato-1863.txt
1864,http://contratos.gastosabertos.org/files/contrato-1864.doc,http://contratos.gastosabertos.org/files/contrato-1864.txt
1865,http://contratos.gastosabertos.org/files/contrato-1865.doc,http://contratos.gastosabertos.org/files/contrato-1865.txt
1866,http://contratos.gastosabertos.org/files/contrato-1866.pdf,http://contratos.gastosabertos.org/files/contrato-1866.txt
1867,http://contratos.gastosabertos.org/files/contrato-1867.doc,http://contratos.gastosabertos.org/files/contrato-1867.txt
1868,http://contratos.gastosabertos.org/files/contrato-1868.pdf,http://contratos.gastosabertos.org/files/contrato-1868.txt
1869,http://contratos.gastosabertos.org/files/contrato-1869.doc,http://contratos.gastosabertos.org/files/contrato-1869.txt
1870,http://contratos.gastosabertos.org/files/contrato-1870.doc,http://contratos.gastosabertos.org/files/contrato-1870.txt
1871,http://contratos.gastosabertos.org/files/contrato-1871.pdf,http://contratos.gastosabertos.org/files/contrato-1871.txt
1872,http://contratos.gastosabertos.org/files/contrato-1872.pdf,http://contratos.gastosabertos.org/files/contrato-1872.txt
1873,http://contratos.gastosabertos.org/files/contrato-1873.doc,http://contratos.gastosabertos.org/files/contrato-1873.txt
1874,http://contratos.gastosabertos.org/files/contrato-1874.doc,http://contratos.gastosabertos.org/files/contrato-1874.txt
1875,http://contratos.gastosabertos.org/files/contrato-1875.doc,http://contratos.gastosabertos.org/files/contrato-1875.txt
1876,http://contratos.gastosabertos.org/files/contrato-1876.doc,http://contratos.gastosabertos.org/files/contrato-1876.txt
1877,http://contratos.gastosabertos.org/files/contrato-1877.doc,http://contratos.gastosabertos.org/files/contrato-1877.txt
1878,http://contratos.gastosabertos.org/files/contrato-1878.pdf,http://contratos.gastosabertos.org/files/contrato-1878.txt
1879,http://contratos.gastosabertos.org/files/contrato-1879.doc,http://contratos.gastosabertos.org/files/contrato-1879.txt
1880,http://contratos.gastosabertos.org/files/contrato-1880.doc,http://contratos.gastosabertos.org/files/contrato-1880.txt
1881,http://contratos.gastosabertos.org/files/contrato-1881.pdf,
1882,http://contratos.gastosabertos.org/files/contrato-1882.pdf,http://contratos.gastosabertos.org/files/contrato-1882.txt
1883,http://contratos.gastosabertos.org/files/contrato-1883.pdf,
1884,http://contratos.gastosabertos.org/files/contrato-1884.pdf,
1885,http://contratos.gastosabertos.org/files/contrato-1885.pdf,
1886,http://contratos.gastosabertos.org/files/contrato-1886.pdf,
1887,http://contratos.gastosabertos.org/files/contrato-1887.pdf,
1888,http://contratos.gastosabertos.org/files/contrato-1888.pdf,
1889,http://contratos.gastosabertos.org/files/contrato-1889.doc,http://contratos.gastosabertos.org/files/contrato-1889.txt
1890,http://contratos.gastosabertos.org/files/contrato-1890.doc,http://contratos.gastosabertos.org/files/contrato-1890.txt
1891,http://contratos.gastosabertos.org/files/contrato-1891.pdf,
1892,http://contratos.gastosabertos.org/files/contrato-1892.doc,http://contratos.gastosabertos.org/files/contrato-1892.txt
1893,http://contratos.gastosabertos.org/files/contrato-1893.doc,http://contratos.gastosabertos.org/files/contrato-1893.txt
1894,http://contratos.gastosabertos.org/files/contrato-1894.doc,http://contratos.gastosabertos.org/files/contrato-1894.txt
1895,http://contratos.gastosabertos.org/files/contrato-1895.doc,http://contratos.gastosabertos.org/files/contrato-1895.txt
1896,http://contratos.gastosabertos.org/files/contrato-1896.doc,http://contratos.gastosabertos.org/files/contrato-1896.txt
1897,http://contratos.gastosabertos.org/files/contrato-1897.pdf,
1898,http://contratos.gastosabertos.org/files/contrato-1898.doc,http://contratos.gastosabertos.org/files/contrato-1898.txt
1899,http://contratos.gastosabertos.org/files/contrato-1899.doc,http://contratos.gastosabertos.org/files/contrato-1899.txt
1900,http://contratos.gastosabertos.org/files/contrato-1900.doc,http://contratos.gastosabertos.org/files/contrato-1900.txt
1901,http://contratos.gastosabertos.org/files/contrato-1901.doc,http://contratos.gastosabertos.org/files/contrato-1901.txt
1902,http://contratos.gastosabertos.org/files/contrato-1902.doc,http://contratos.gastosabertos.org/files/contrato-1902.txt
